"CountryName","CountryCode","IndicatorName","IndicatorCode","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Brazil","BRA","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","72000","82000","93000","103000","114000","124000","134500","145000","155400","165870","183500","201000","218500","236000","323113","350000","370000","428000","485000","545205","569000","593000","617000","641000","666309","678803","691297","703790","716285","728779","741272","753766","766260","778754","791248","803742","802173","800604","799035","797466","795898","794329","792760","791191","789622","788053","","","","","","","","","","",
"Brazil","BRA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264.490172269972","315.684800619306","322.15815720138","269.937681288949","261.737007494086","326.585848270781","309.008997833499","269.266612576327","324.868648278904","383.536443566304","367.991885538572","387.150739659597","","","",
"Brazil","BRA","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.840839620187","152.305241823189","150.94595108815","120.100351374409","124.031867468147","165.169737380827","141.838604982206","118.256743327655","156.189872518227","183.014804975579","181.732808131447","175.660146747518","","","",
"Brazil","BRA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1505310","1559130","1615110","1660410","1703950","1750940","1795890","1852230","1937780","1953970","1996320","2028370","2058610","2100430","2134160","2160070","2185500","2200390","2225130","2242780","2258240","2281360","2288210","2299240","2310410","2340550","2357910","2376870","2394320","2416080","2449410","2467090","2494630","2514180","2584720","2590190","2595660","2601120","2607590","2614060","2634650","2658680","2684690","2721320","2724326","2727840","2716380","2735000","2735400","2734630","2753730","2756070","2788081","","","",
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","18.0101075119584","18.6540306814674","19.3237969213246","19.8657835355713","20.386712833238","20.9489192571553","21.4867183368549","22.1607917551034","23.1843448422735","23.3780482260407","23.8847399062471","24.2681984269227","24.6300014117974","25.1303519682609","25.5339106547629","25.8439078550969","26.1481621509092","26.3263118349298","26.6223107054919","26.833482090513","27.0184514736532","27.2950680414542","27.3770240747343","27.508991234892","27.6426334088685","28.0032399553011","28.2109416688402","28.4377863974521","28.646564905589","28.9069099105782","29.305682843312","29.5172131598657","29.8467123068051","30.080616022225","30.9245836992441","30.990028882024","31.0554740648039","31.1207996037396","31.1982091709399","31.2756187381403","31.5219654133575","31.8094695709811","32.1206632097572","32.5589186110785","32.5948835506464","32.6369263974999","32.4998145520415","32.7225913899504","32.7273771437186","32.7181645677148","32.9466843101456","32.9746809696894","33.3576728793727","","","",
"Brazil","BRA","Arable land (hectares)","AG.LND.ARBL.HA","","22118000","24000000","26000000","27000000","28000000","29000000","30000000","32000000","33000000","35000000","37000000","38000000","39000000","41000000","42000000","43000000","44000000","44000000","44900000","45000000","45600000","47000000","47000000","47100000","47300000","49000000","49500000","49800000","49900000","50681000","51998000","51803000","52264000","52745000","58059000","57858000","57788000","57717200","57746800","57776400","59071000","61504000","64634000","68327000","69157000","69538000","68388000","70250000","70440000","70363000","72273000","72607000","76008100","","","",
"Brazil","BRA","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.296063731097995","0.311657757085607","0.32758607503664","0.330267949323001","0.332818016142886","0.335279546316366","0.337633740523001","0.35082715010531","0.352617801433137","0.364649984513315","0.376007853482951","0.376818181191654","0.377465185200341","0.387354211448199","0.387342088469597","0.387122111088867","0.386723205247707","0.377578195092645","0.376231412115308","0.368249613270394","0.364486885354215","0.367030488371471","0.358739364532295","0.35162229381199","0.345668187129234","0.350840415661691","0.347520893710847","0.343092245489694","0.337614255023768","0.336990098012647","0.340041004767741","0.333397672783458","0.33117840937793","0.3291203844181","0.356726249496375","0.350011468323155","0.34419369835706","0.338484581214853","0.333501458183824","0.328673813926297","0.331079475238219","0.339715534195387","0.351984624685979","0.367119789462037","0.366921046583167","0.364649404395922","0.354738023806382","0.360682392809198","0.358106432017546","0.354269720724109","0.360432230222762","0.358727429722091","0.37211559692557","","","",
"Brazil","BRA","Arable land (% of land area)","AG.LND.ARBL.ZS","","2.64628254611672","2.87145226090972","3.11073994931887","3.23038379352344","3.35002763772801","3.46967148193258","3.58931532613715","3.8286030145463","3.94824685875087","4.18753454716001","4.42682223556916","4.54646607977373","4.6661099239783","4.90539761238745","5.02504145659202","5.14468530079659","5.26432914500116","5.26432914500116","5.37200860478528","5.38397298920573","5.45575929572848","5.62326067761488","5.62326067761488","5.63522506203533","5.65915383087625","5.86254836602402","5.92237028812631","5.95826344138768","5.97022782580813","6.0636696681319","6.22124061094933","6.19791006132944","6.25306587350774","6.31061456257014","6.94640195067324","6.92235353798812","6.9139784688938","6.90550768472411","6.90904914251257","6.91259060030102","7.06748152100826","7.35857499395799","7.7330602263183","8.17490494296578","8.27420933365558","8.31979363829752","8.18220321746226","8.40498005537117","8.42771238577004","8.41849980976629","8.64701955219702","8.68698059616135","9.09390127468552","","","",
"Brazil","BRA","Land under cereal production (hectares)","AG.LND.CREL.HA","","11168641","11522315","12565288","13107902","14247927","13523268","14493244","15119971","15774034","16821700","17674109","17468377","16803961","18023969","19309530","21558886","21283876","19860058","20861400","21080553","19893608","21903982","18083861","19502145","19702168","22404844","23456712","23082577","21970521","18512400","19821129","20564106","18293749","20072480","19752819","17471671","17791386","15780800","17431028","17244374","18137080","17877180","19929747","20426199","19312005","18423582","19543770","20818353","20080310","18600440","19216441","19611226","20906133","21850734","","",
"Brazil","BRA","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.751124053916302","0.743347204043005","0.743107916354596","0.746697231680733","0.729229230426865","0.741073971003118","0.740475751782095","0.744543642485051","0.751124053916302","0.748850820876415","0.757584821503349","0.758183040724372","0.749090108564824","0.746936519369142","0.767634904416533","0.802451263080063","0.831524717221774","0.866101788196895","0.898884201508948","0.940879190824753","0.900200283795198","0.853778472243825","0.79216189247847","0.756627670749712","0.710804078419361","0.724443476658682","0.704821886209133","0.752200848514143","0.79347797476472","0.804844139964155","0.836190827145753","0.861076746740303","0.925564778766568","0.891944858545083","0.890269844726219","0.902353872990881","0.898764557664744","0.89527095741397","0.891729499625515","0.888188041837059","0.884646584048604","0.881057268722467","0.877587597240534","0.873998281914397","0.870480752894783","0.866939295106328","0.867417870483146","0.867417870483146","0.84947129385246","0.84947129385246","0.84947129385246","0.837506909432003","0.813578140591088","","","",
